"Site","Subsite","Date","Transect_Type","Sampling_Period","Transect_Number","ID","Temp_avg","Temp_max","Temp_min","max_dep","min_dep","avg_dep","ver_rel_m","DRR","Structure_Type","Structure_Material","Reef_Type","Deployment_Year","Time_Since_Deployment_yrs","Depth_ft","DMF_Area_sqft","DMF_Notes","Longitude_DD","Latitude_DD","Table_ID","GIS_FID","NEAR_FID","Distance_to_HB","NR_FID","Distance_to_NR","AR_FID","Distance_to_AR","Distance_To_Nearest_Land_ft","Distance_To_Nearest_Land_miles","Notes","ABSA","ACAN","ARPR","BLEN","CAAR","CABAR","CACA","CACR","CANO","CAPE","CARA","CARU","CASU","CEOC","CEST","CHAE","CHFA","CHISC","CHOC","COGL","COPU","DEMA","DEPU","DESP","DIFO","DIHO","GERR","GNTH","GOBY","GRUN","HAAL","HAAU","HABI","HAPL","JDAM","LARH","MULL","MUMA","MYMI","MYPH","NOFI","OPMA","OPTA","PAAL","PADE","PALE","PAMA","PARA","PAUM","PORG","PSMA","RAEG","RYMA","SCMA","SEDU","SEFA","SERI","SESU","SPBA","SPHY","SPSP","STCA/STCH","STCH","STHI","STVA/STLE","SYFO","SYIN","SYSP","TAON","TETR","UNK","UPPA","WRAS"
345,"RB1","2016-01-27","Structural","Winter",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REEF_BALLS","CONCRETE","Artificial",2000,16,65,14375.0054,"75 Reef Balls",76.97246667,34.53895,5,3,27,205.5297521,NA,NA,27,205.5297521,47133.59483,8.926817203,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12250891820731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"RB1","2016-04-21","Radiating","Spring",1,"AR-345_RB1_2016-04-21_R_T1",16.523,16.523,16.523,18.7861,18.4146,18.5688831460674,0.371500000000001,0.0810339774919855,"REEF_BALLS","CONCRETE","Artificial",2000,16,65,14375.0054,"75 Reef Balls",76.97246667,34.53895,5,3,27,205.5297521,NA,NA,27,205.5297521,47133.59483,8.926817203,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270673669478822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"RB1","2016-04-21","Radiating","Spring",2,"AR-345_RB1_2016-04-21_R_T2",16.523,16.523,16.523,18.8434,18.4539,18.6147589285714,0.389499999999998,0.0752756215440412,"REEF_BALLS","CONCRETE","Artificial",2000,16,65,14375.0054,"75 Reef Balls",76.97246667,34.53895,5,3,27,205.5297521,NA,NA,27,205.5297521,47133.59483,8.926817203,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122185900010205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"RB1","2016-04-21","Radiating","Spring",3,"AR-345_RB1_2016-04-21_R_T3",16.523,16.523,16.523,18.9431,18.469,18.6899171171171,0.4741,0.106152947009898,"REEF_BALLS","CONCRETE","Artificial",2000,16,65,14375.0054,"75 Reef Balls",76.97246667,34.53895,5,3,27,205.5297521,NA,NA,27,205.5297521,47133.59483,8.926817203,"Added to GIS",0,0,7.22180788841716,0,0,0,2.39367291354231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"RB1","2016-04-21","Structural","Spring",0,"AR-345_RB1_2016-04-21_S",16.523,16.523,16.523,18.9114,17.8533,18.4587957345972,1.0581,0.320271916956894,"REEF_BALLS","CONCRETE","Artificial",2000,16,65,14375.0054,"75 Reef Balls",76.97246667,34.53895,5,3,27,205.5297521,NA,NA,27,205.5297521,47133.59483,8.926817203,"Added to GIS",0,0,33.5112999287571,0.00149214013259646,0,0,0,0,0,0,0,0,0,0,0.592856291954799,0,0,0,0,0,0,0,0,0,0,3.15308715714984,0,0,0,0,0,0,0,0,0,0,0,0,0.0988420492730844,0,0,0,0.141379388962163,0,0,0,0,0,0.0586571971662063,0,0,0,0,0,0,0,0,0.0441084916548326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"RB2","2015-10-15","Radiating","Fall",1,"AR-345_RB2_2015-10-15_R_T1",23.966,23.966,23.966,18.4649,18.2078,18.3047194029851,0.257100000000001,0.0480588227879254,"REEF_BALLS","CONCRETE","Artificial",2000,16,62,5281.9022,"50 Ultra Reef Balls and 1 Reef Ball",76.97675,34.53995,4,4,25,597.7748408,NA,NA,25,597.7748408,46308.73931,8.770594566,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184125870417389,0,0,0,0,0,0,0,0,0,0,0.141226391663242,0,0,0,0,0,0,0.00128448742526597,0,0,0,0.17824122765323,0,7.02562749613582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4051712,0,0,0,0,0,0,0,0,0,0
345,"RB2","2015-10-15","Radiating","Fall",2,"AR-345_RB2_2015-10-15_R_T2",23.966,23.966,23.966,18.4257,18.1896,18.3153651006711,0.2361,0.0457041262052535,"REEF_BALLS","CONCRETE","Artificial",2000,16,62,5281.9022,"50 Ultra Reef Balls and 1 Reef Ball",76.97675,34.53995,4,4,25,597.7748408,NA,NA,25,597.7748408,46308.73931,8.770594566,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128448742526597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"RB2","2015-10-15","Structural","Fall",0,"AR-345_RB2_2015-10-15_S",23.966,23.966,23.966,18.69695392,17.49648713,18.1219818469565,1.20046679,0.32634241723369,"REEF_BALLS","CONCRETE","Artificial",2000,16,62,5281.9022,"50 Ultra Reef Balls and 1 Reef Ball",76.97675,34.53995,4,4,25,597.7748408,NA,NA,25,597.7748408,46308.73931,8.770594566,"Added to GIS",0,0,5.17431461170267,0,0,0,0,0,0,0,0,0,0,0.59400393415065,2.40535487854822,0,2.15821892716184,0,0,0,0,0,0,0,0,2.69818865101658,0,0,0,0,0,0.99588540813005,0.0218485076623793,0,0,0,0,0,3.25981650407588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029417688578124,0,0,0,0,0,0,0,0,0,5.13061598,0,0,0,0,0,0,0,0,0,0
345,"RB2","2016-04-21","Radiating","Spring",1,"AR-345_RB2_2016-04-21_R_T1",16.523,16.523,16.523,17.8888,17.5232,17.708468627451,0.365600000000001,0.078492858955502,"REEF_BALLS","CONCRETE","Artificial",2000,16,62,5281.9022,"50 Ultra Reef Balls and 1 Reef Ball",76.97675,34.53995,4,4,25,597.7748408,NA,NA,25,597.7748408,46308.73931,8.770594566,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635082321350273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"RB2","2016-04-21","Radiating","Spring",2,"AR-345_RB2_2016-04-21_R_T2",16.523,16.523,16.523,17.8526,17.5866,17.7087628571429,0.265999999999998,0.057634223368557,"REEF_BALLS","CONCRETE","Artificial",2000,16,62,5281.9022,"50 Ultra Reef Balls and 1 Reef Ball",76.97675,34.53995,4,4,25,597.7748408,NA,NA,25,597.7748408,46308.73931,8.770594566,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"RB2","2016-04-21","Radiating","Spring",3,"AR-345_RB2_2016-04-21_R_T3",16.523,16.523,16.523,17.8194,17.5897,17.6960598290598,0.229700000000001,0.0503315457051935,"REEF_BALLS","CONCRETE","Artificial",2000,16,62,5281.9022,"50 Ultra Reef Balls and 1 Reef Ball",76.97675,34.53995,4,4,25,597.7748408,NA,NA,25,597.7748408,46308.73931,8.770594566,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"RB2","2016-04-21","Structural","Spring",0,"AR-345_RB2_2016-04-21_S",16.523,16.523,16.523,17.7936,16.6824,17.3562983240223,1.1112,0.316669001770885,"REEF_BALLS","CONCRETE","Artificial",2000,16,62,5281.9022,"50 Ultra Reef Balls and 1 Reef Ball",76.97675,34.53995,4,4,25,597.7748408,NA,NA,25,597.7748408,46308.73931,8.770594566,"Added to GIS",0,0,12.1179495207768,0,0,0,1.03035702669249,0,0,0,0,0,0,0,2.95123515573188,0,0,0,0,0,0,0,0,0,0,0.742903376054897,0,0,0,0,0.186099727569145,0,0,0,0,0,0,0,3.83176078206585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776644053650679,0,0,0,0,0,0,0,0,0
345,"TITAN","2015-10-15","Radiating","Fall",1,"AR-345_TITAN_2015-10-15_R_T1",23.966,23.966,23.966,19.3814,19.1788,19.2845798076923,0.2026,0.0462245141112052,"SHIP","METAL","Artificial",2004,12,64,2631.2028,"116 FT Tug Boat ""TITAN""",76.9749,34.5357,6,5,26,328.011708,NA,NA,26,328.011708,47951.97908,9.08181422,"Added to GIS",0,0,0,0,0,0,0.303392234369639,0,0,0,0,0,0,0,0.0201926831591265,0,0,0,0,0,0,0,0,5.0277569394699,0.0202048998019657,0.375643144697096,0,0,0,0,0,3.72457036813069,0.0400322925540609,0,0,0,0,0,0.653363921285356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48820382491457,0,0,0,4.57208826345209,0,0,0,3.79918091,0,0,0,0,0,0,0,0,0,0
345,"TITAN","2015-10-15","Radiating","Fall",2,"AR-345_TITAN_2015-10-15_R_T2",23.966,23.966,23.966,19.55065851,19.09407013,19.3222912387963,0.456588380000003,0.0839520952633486,"SHIP","METAL","Artificial",2004,12,64,2631.2028,"116 FT Tug Boat ""TITAN""",76.9749,34.5357,6,5,26,328.011708,NA,NA,26,328.011708,47951.97908,9.08181422,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871615555770973,0.0404097996039313,0.706131958316211,0,0,0,0,0,0,0.0187144150319918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3069832549484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"TITAN","2015-10-15","Structural","Fall",0,"AR-345_TITAN_2015-10-15_S",23.966,23.966,23.966,18.38714067,15.91850136,17.538480685516,2.46863931,0.565536243975964,"SHIP","METAL","Artificial",2004,12,64,2631.2028,"116 FT Tug Boat ""TITAN""",76.9749,34.5357,6,5,26,328.011708,NA,NA,26,328.011708,47951.97908,9.08181422,"Added to GIS",0,0,1.03486292234053,0,0,0,0,0,0,0,0,0,0,0,1.46068227460311,0,0,0,0,0,0,1.47232230781775,0,0,0,1.73281295921215,0,0,0,0,0,0.601526132373788,0.09929204159672,0,0,0,0,0,3.76501797046952,0,0,0,0,0,0,0,0,0,0.0123952460433023,0,0,0,0,0,196.160948496537,0,22.0309184963896,0.000632166662205711,30.3210742363463,0,0,0,0,0,0.000492882570337364,0,0,0,0,0,0,0,0
345,"TITAN","2016-01-27","Radiating","Winter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",2004,12,64,2631.2028,"116 FT Tug Boat ""TITAN""",76.9749,34.5357,6,5,26,328.011708,NA,NA,26,328.011708,47951.97908,9.08181422,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2142488352189,0,0,0,0,0,0,0,0,0,0,0.309782316561387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"TITAN","2016-01-27","Radiating","Winter",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",2004,12,64,2631.2028,"116 FT Tug Boat ""TITAN""",76.9749,34.5357,6,5,26,328.011708,NA,NA,26,328.011708,47951.97908,9.08181422,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"TITAN","2016-01-27","Structural","Winter",0,"AR-345_TITAN_2016-01-27_S",12.787,12.787,12.787,19.50445531,15.21055121,16.3317907772269,4.2939041,1.06682477895881,"SHIP","METAL","Artificial",2004,12,64,2631.2028,"116 FT Tug Boat ""TITAN""",76.9749,34.5357,6,5,26,328.011708,NA,NA,26,328.011708,47951.97908,9.08181422,"Added to GIS",0,0,8.43158102896135,0,0,0,0,0,0,0,0,0,0,0,4.40938121676849,0,0,0,0,0,0,0,0,0,0,11.1256352539158,0,0,0,0,0,0,0,0,0,0,0,0,0.246125378597545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592140732733545,0,0,0,0
345,"TITAN","2016-04-21","Radiating","Spring",1,"AR-345_TITAN_2016-04-21_R_T1",16.523,16.523,16.523,19.0941,18.7136,18.8591983333333,0.380500000000001,0.0874467616990626,"SHIP","METAL","Artificial",2004,12,64,2631.2028,"116 FT Tug Boat ""TITAN""",76.9749,34.5357,6,5,26,328.011708,NA,NA,26,328.011708,47951.97908,9.08181422,"Added to GIS",0,0,25.8715730585133,0,0,0,1.75975793821743,0,0,0,0,0,0,0,0.151180049109201,0,0,0,0,0,0,0,0,0,0,1.88690322131001,0,0,0,0,0,10.4944439678568,0,0,0,0,0,0,0.0845710068464817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"TITAN","2016-04-21","Radiating","Spring",2,"AR-345_TITAN_2016-04-21_R_T2",16.5266893203883,16.618,16.523,19.0669,18.7377,18.8941941747573,0.3292,0.0731430291335539,"SHIP","METAL","Artificial",2004,12,64,2631.2028,"116 FT Tug Boat ""TITAN""",76.9749,34.5357,6,5,26,328.011708,NA,NA,26,328.011708,47951.97908,9.08181422,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475607792474742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"TITAN","2016-04-21","Radiating","Spring",3,"AR-345_TITAN_2016-04-21_R_T3",16.5270598290598,16.618,16.523,19.1243,18.5143,18.8422837606838,0.610000000000003,0.100001396505133,"SHIP","METAL","Artificial",2004,12,64,2631.2028,"116 FT Tug Boat ""TITAN""",76.9749,34.5357,6,5,26,328.011708,NA,NA,26,328.011708,47951.97908,9.08181422,"Added to GIS",0,0,0,0,0,0,0.953166278586591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"TITAN","2016-04-21","Structural","Spring",0,"AR-345_TITAN_2016-04-21_S",16.618,16.618,16.618,18.919,16.9432,17.986417961165,1.9758,0.474218311069777,"SHIP","METAL","Artificial",2004,12,64,2631.2028,"116 FT Tug Boat ""TITAN""",76.9749,34.5357,6,5,26,328.011708,NA,NA,26,328.011708,47951.97908,9.08181422,"Added to GIS",0,0,4.72294406581052,0,0,0,0,0,0,0,0,0,0,0,1.53960078127967,0,0.146791075111155,0,0,0,0.000306564616981609,0,0,0,0,0.746775266505702,0,0,0,0,0,2.93863448578988,0.00128448742526597,0,0,0,0,0,5.02795822287099,0.72687055,0,0,0,0,0,0,0,0,0.100261119131752,0,0,0,0,0,0,0,0,0.00339832770394895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"BARGE","2015-09-21","Radiating","Fall",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250886889222387,0,0,0,0,0,0,0,0,0,0.256478266000852,0,0.554272255883122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55064394,0,0,0,0,0,0,0,0,0,0
364,"BARGE","2015-09-21","Radiating","Fall",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237906538553289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"BARGE","2015-09-21","Radiating","Fall",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148815420323723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"BARGE","2015-09-21","Structural","Fall",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25361246776804,0,0,0,0,0,0,0,0,0,0,5.42883728577444,0,0,0,0,0,0.301204930184422,0.750458988901685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000634008583523109,0,0.0580277935249001,0.901561807904168,1.62434511262283,0,0,0,0,0,0,0.00685251345947162,0,0,0.362523492762402,0,1.07539943,0,0.00223571149344856,0,0,0,0,0,0,0,0
364,"BARGE","2015-12-10","Radiating","Winter",1,"AR-364_BARGE_2015-12-10_R_T1",16.141,16.141,16.141,14.62202171,13.07690214,13.6813633743396,1.54511957,0.440987843813024,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08977483615345,0,0,0,0,0,0,0,0,33.4292172032577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404985485019789,0,0,0,0,0,0,0,0,0,0,0,0,0.431749433665396,0,0,0,0
364,"BARGE","2015-12-10","Radiating","Winter",2,"AR-364_BARGE_2015-12-10_R_T2",16.141,16.141,16.141,13.2527329,12.74953303,12.989375887006,0.50319987,0.113919158427891,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"BARGE","2015-12-10","Radiating","Winter",3,"AR-364_BARGE_2015-12-10_R_T3",16.141,16.141,16.141,13.25878899,12.71312845,12.9708414115263,0.54566054,0.112065615367806,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"BARGE","2015-12-10","Structural","Winter",0,"AR-364_BARGE_2015-12-10_S",16.141,16.141,16.141,15.39944679,14.13943978,14.8101176131818,1.26000701,0.249114293890465,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS",0,0,2.20287009742443,0,0,0,3.80861507804269,0,0,0,0,0,0,0,2.86442451239727,0,0,1.55025914288431,0,0,0,0,0,27.5710945438827,0,0.702324004334359,0,0,0,0,0,0.501330931337293,0.00541174100470262,0.169011838237003,0,0,0,0,0.151169151576135,0,0,0,0.428271760952443,0,0,0,0,0,0,0,0,0,0,0,0,0.244906459246692,0,0.0042248428237886,0,0,0,0,0,0,0,0,0,0,0.431749433665396,0,0,0,0
364,"BARGE","2016-03-09","Radiating","Spring",1,"AR-364_BARGE_2016-03-09_R_T1",12.9528037383178,12.98,12.883,14.5466,13.0606,13.6621981308411,1.486,0.395866511230054,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"BARGE","2016-03-09","Radiating","Spring",2,"AR-364_BARGE_2016-03-09_R_T2",12.98,12.98,12.98,13.1757,12.9062,13.0247240740741,0.269500000000001,0.0654806197630659,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"BARGE","2016-03-09","Radiating","Spring",3,"AR-364_BARGE_2016-03-09_R_T3",12.98,12.98,12.98,13.1182,12.8849,13.0130159292035,0.2333,0.0437908514711279,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"BARGE","2016-03-09","Structural","Spring",0,"AR-364_BARGE_2016-03-09_S",12.98,12.98,12.98,15.7075,14.6454,15.333622875817,1.0621,0.248176371785728,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570612741053644,0,0,0,0,0,0,0,0,0,0.0403531778411635,0.175833055727356,0,0,0,0,0,0,0.159669608337433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"PIPES","2015-12-10","Radiating","Winter",1,"AR-364_PIPES_2015-12-10_R_T1",16.1363278688525,16.141,16.046,13.5103,12.8981,13.2687598360656,0.612200000000001,0.120394910561988,"PIPES","CONCRETE","Artificial",NA,NA,NA,NA,"",77.71663333,34.24436667,9,20,19,177.1521322,NA,NA,19,177.1521322,11885.61695,2.251063817,"Added to GIS",0,0,1.22668170174721,0,0,0,0,0,0,0,0,0,0,0.718343471849106,1.14577351337205,0,0,0,0,0,0,0,0,0,0,2.99545525840601,0,0,0,0,0,0,0,0,0,53.3282615732751,0,0,0.302338303152269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"PIPES","2015-12-10","Radiating","Winter",2,"AR-364_PIPES_2015-12-10_R_T2",16.141,16.141,16.141,13.9618,13.1254,13.4636916167665,0.836399999999999,0.145413516885995,"PIPES","CONCRETE","Artificial",NA,NA,NA,NA,"",77.71663333,34.24436667,9,20,19,177.1521322,NA,NA,19,177.1521322,11885.61695,2.251063817,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428694259828115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150086194153881,0,0,0,0,0,0,0
364,"PIPES","2015-12-10","Radiating","Winter",3,"AR-364_PIPES_2015-12-10_R_T3",16.141,16.141,16.141,13.61330843,13.22544647,13.4212224980328,0.38786196,0.0832825851276884,"PIPES","CONCRETE","Artificial",NA,NA,NA,NA,"",77.71663333,34.24436667,9,20,19,177.1521322,NA,NA,19,177.1521322,11885.61695,2.251063817,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
