"abund","biom","S","shan","simp","simp_inv","J","Site","Subsite","Date","Transect_Type","Sampling_Period","Transect_Number","ID","Temp_avg","Temp_max","Temp_min","max_dep","min_dep","avg_dep","ver_rel_m","DRR","Structure_Type","Structure_Material","Reef_Type","Deployment_Year","Time_Since_Deployment_yrs","Depth_ft","DMF_Area_sqft","DMF_Notes","Longitude_DD","Latitude_DD","Table_ID","GIS_FID","NEAR_FID","Distance_to_HB","NR_FID","Distance_to_NR","AR_FID","Distance_to_AR","Distance_To_Nearest_Land_ft","Distance_To_Nearest_Land_miles","Notes"
5.10870180533103,3.14364333640118,4,1.38357511531003,0.748629463746126,3.9781909801475,0.998038478777576,364,"BARGE","2015-09-21","Radiating","Fall",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS"
1.18920711500272,0.69839576076627,1,0,0,1,NA,364,"BARGE","2015-09-21","Radiating","Fall",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS"
1,0.621100650124785,1,0,0,1,NA,364,"BARGE","2015-09-21","Radiating","Fall",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS"
20.9254169730764,9.30843600630938,14,2.58418936259335,0.920390055093111,12.5612447184783,0.979209255363199,364,"BARGE","2015-09-21","Structural","Fall",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS"
12.1711039686097,5.03460264046082,5,1.41434119976622,0.720990804468393,3.5841112623355,0.878779596801706,364,"BARGE","2015-12-10","Radiating","Winter",1,"AR-364_BARGE_2015-12-10_R_T1",16.141,16.141,16.141,14.62202171,13.07690214,13.6813633743396,1.54511957,0.440987843813024,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS"
0,0,0,0,1,Inf,0,364,"BARGE","2015-12-10","Radiating","Winter",2,"AR-364_BARGE_2015-12-10_R_T2",16.141,16.141,16.141,13.2527329,12.74953303,12.989375887006,0.50319987,0.113919158427891,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS"
0,0,0,0,1,Inf,0,364,"BARGE","2015-12-10","Radiating","Winter",3,"AR-364_BARGE_2015-12-10_R_T3",16.141,16.141,16.141,13.25878899,12.71312845,12.9708414115263,0.54566054,0.112065615367806,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS"
22.1870093905034,13.1943633338796,14,2.45186417492839,0.889312890514933,9.03447569145268,0.929068174235473,364,"BARGE","2015-12-10","Structural","Winter",0,"AR-364_BARGE_2015-12-10_S",16.141,16.141,16.141,15.39944679,14.13943978,14.8101176131818,1.26000701,0.249114293890465,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS"
0,0,0,0,1,Inf,0,364,"BARGE","2016-03-09","Radiating","Spring",1,"AR-364_BARGE_2016-03-09_R_T1",12.9528037383178,12.98,12.883,14.5466,13.0606,13.6621981308411,1.486,0.395866511230054,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS"
0,0,0,0,1,Inf,0,364,"BARGE","2016-03-09","Radiating","Spring",2,"AR-364_BARGE_2016-03-09_R_T2",12.98,12.98,12.98,13.1757,12.9062,13.0247240740741,0.269500000000001,0.0654806197630659,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS"
0,0,0,0,1,Inf,0,364,"BARGE","2016-03-09","Radiating","Spring",3,"AR-364_BARGE_2016-03-09_R_T3",12.98,12.98,12.98,13.1182,12.8849,13.0130159292035,0.2333,0.0437908514711279,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS"
5.31113245792173,2.59701025761903,4,1.36873283035948,0.741349980591952,3.8662282039979,0.987332033330768,364,"BARGE","2016-03-09","Structural","Spring",0,"AR-364_BARGE_2016-03-09_S",12.98,12.98,12.98,15.7075,14.6454,15.333622875817,1.0621,0.248176371785728,"SHIP","METAL","Artificial",1997,19,53,16877.308,"297 FT HT-290 Barge",77.7148,34.24656667,8,16,28,241.8457581,NA,NA,28,241.8457581,11862.59336,2.246703287,"Added to GIS"
16.7904871098126,7.76706811519347,7,1.74702352135354,0.794991032784765,4.87783541170724,0.897792491704551,364,"PIPES","2015-12-10","Radiating","Winter",1,"AR-364_PIPES_2015-12-10_R_T1",16.1363278688525,16.141,16.046,13.5103,12.8981,13.2687598360656,0.612200000000001,0.120394910561988,"PIPES","CONCRETE","Artificial",NA,NA,NA,NA,"",77.71663333,34.24436667,9,20,19,177.1521322,NA,NA,19,177.1521322,11885.61695,2.251063817,"Added to GIS"
4.84835506347522,1.43158703957436,3,0.999734714398506,0.596483420288999,2.47821291684273,0.909997753266098,364,"PIPES","2015-12-10","Radiating","Winter",2,"AR-364_PIPES_2015-12-10_R_T2",16.141,16.141,16.141,13.9618,13.1254,13.4636916167665,0.836399999999999,0.145413516885995,"PIPES","CONCRETE","Artificial",NA,NA,NA,NA,"",77.71663333,34.24436667,9,20,19,177.1521322,NA,NA,19,177.1521322,11885.61695,2.251063817,"Added to GIS"
2.11474252688113,0,1,0,0,1,NA,364,"PIPES","2015-12-10","Radiating","Winter",3,"AR-364_PIPES_2015-12-10_R_T3",16.141,16.141,16.141,13.61330843,13.22544647,13.4212224980328,0.38786196,0.0832825851276884,"PIPES","CONCRETE","Artificial",NA,NA,NA,NA,"",77.71663333,34.24436667,9,20,19,177.1521322,NA,NA,19,177.1521322,11885.61695,2.251063817,"Added to GIS"
13.175397597484,5.15244143651373,8,1.95170585557715,0.837365742707579,6.14876605118916,0.938572119705036,364,"PIPES","2015-12-10","Structural","Winter",0,"AR-364_PIPES_2015-12-10_S",16.0926257668712,16.141,16.046,13.66713278,12.79723325,13.246539461227,0.86989953,0.179253958885389,"PIPES","CONCRETE","Artificial",NA,NA,NA,NA,"",77.71663333,34.24436667,9,20,19,177.1521322,NA,NA,19,177.1521322,11885.61695,2.251063817,"Added to GIS"
2.51486685936587,1.26847455876023,1,0,0,1,NA,364,"PODS","2015-09-21","Radiating","Fall",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,46,NA,"",77.7168,34.2439,10,19,20,177.1521322,NA,NA,20,177.1521322,11943.63515,2.262052111,"NOT in GIS"
2,0.504573193037211,2,0.693147180559945,0.5,2,1,364,"PODS","2015-09-21","Radiating","Fall",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,46,NA,"",77.7168,34.2439,10,19,20,177.1521322,NA,NA,20,177.1521322,11943.63515,2.262052111,"NOT in GIS"
15.8744476402822,8.57044938452403,11,2.34624185540805,0.899160548123401,9.91675362559225,0.978458851820478,364,"PODS","2015-09-21","Structural","Fall",0,"AR-364_PODS_2015-09-21_S",26.292,26.292,26.292,13.9084918,12.7148296,13.4214121877003,1.1936622,0.319720185561996,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,46,NA,"",77.7168,34.2439,10,19,20,177.1521322,NA,NA,20,177.1521322,11943.63515,2.262052111,"NOT in GIS"
8.26097119304445,5.00763790379697,5,1.55505265862475,0.778330903876412,4.51122875261993,0.966208541883359,364,"PODS","2015-12-10","Structural","Winter",0,"AR-364_PODS_2015-12-10_S",16.141,16.141,16.141,13.54090753,12.34676901,13.0513064871341,1.19413852,0.266423214469071,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,46,NA,"",77.7168,34.2439,10,19,20,177.1521322,NA,NA,20,177.1521322,11943.63515,2.262052111,"NOT in GIS"
3.81142279417371,2.19841423493301,3,1.08530649543835,0.658006606054726,2.92403308866259,0.987888545060886,364,"PODS","2016-03-15","Radiating","Spring",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,46,NA,"",77.7168,34.2439,10,19,20,177.1521322,NA,NA,20,177.1521322,11943.63515,2.262052111,"NOT in GIS"
0,0,0,0,1,Inf,0,364,"PODS","2016-03-15","Radiating","Spring",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,46,NA,"",77.7168,34.2439,10,19,20,177.1521322,NA,NA,20,177.1521322,11943.63515,2.262052111,"NOT in GIS"
0,0,0,0,1,Inf,0,364,"PODS","2016-03-15","Radiating","Spring",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,46,NA,"",77.7168,34.2439,10,19,20,177.1521322,NA,NA,20,177.1521322,11943.63515,2.262052111,"NOT in GIS"
5.02725366894876,4.38631962300993,3,1.07419951655634,0.651049167306333,2.86573323892271,0.977778537193165,364,"PODS","2016-03-15","Structural","Spring",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,46,NA,"",77.7168,34.2439,10,19,20,177.1521322,NA,NA,20,177.1521322,11943.63515,2.262052111,"NOT in GIS"
9.83970965794814,4.27413742463927,5,1.52238988733965,0.762201727897719,4.20524502200707,0.945914021024396,364,"PODS","2016-05-11","Structural","Spring",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,46,NA,"",77.7168,34.2439,10,19,20,177.1521322,NA,NA,20,177.1521322,11943.63515,2.262052111,"NOT in GIS"
3,0.895435655889733,3,1.09861228866811,0.666666666666667,3,1,364,"TUGBOAT","2015-09-21","Radiating","Fall",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS"
4.31607401295249,1.0880034521319,4,1.3785979167005,0.745977823935357,3.93666417433382,0.994448188901834,364,"TUGBOAT","2015-09-21","Radiating","Fall",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS"
0,0,0,0,1,Inf,0,364,"TUGBOAT","2015-09-21","Radiating","Fall",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS"
22.3283092862975,9.57525710364543,15,2.62970727316107,0.920539581970644,12.5848821941833,0.971070356114798,364,"TUGBOAT","2015-09-21","Structural","Fall",0,"AR-364_TUGBOAT_2015-09-21_S",26.3891301775148,26.39,26.292,16.36345388,14.95326944,15.8349411205325,1.41018444,0.321099440440929,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS"
9.32783841900635,3.25841883353953,4,1.23217112299544,0.675599748365555,3.08261166556327,0.888823584336055,364,"TUGBOAT","2015-12-10","Radiating","Winter",1,"AR-364_TUGBOAT_2015-12-10_R_T1",16.141,16.141,16.141,13.6406629,13.1861159,13.4031899436134,0.454547,0.109126093924943,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS"
0,0,0,0,1,Inf,0,364,"TUGBOAT","2015-12-10","Radiating","Winter",2,"AR-364_TUGBOAT_2015-12-10_R_T2",16.141,16.141,16.141,13.52852316,13.16488556,13.3500134149074,0.363637600000001,0.0732082677333498,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS"
0,0,0,0,1,Inf,0,364,"TUGBOAT","2015-12-10","Radiating","Winter",3,"AR-364_TUGBOAT_2015-12-10_R_T3",16.1417868852459,16.237,16.141,13.59207809,12.94958815,13.3273809856557,0.642489939999999,0.102398675860021,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS"
21.6700109495965,8.74183588067971,10,2.09203004304011,0.848973761915707,6.62136601351258,0.908557103668142,364,"TUGBOAT","2015-12-10","Structural","Winter",0,"AR-364_TUGBOAT_2015-12-10_S",16.141,16.141,16.141,13.88943893,11.05709396,12.0804390249801,2.83234497,0.591726301605787,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS"
0,0,0,0,1,Inf,0,364,"TUGBOAT","2016-03-09","Radiating","Spring",1,"AR-364_TUGBOAT_2016-03-09_R_T1",12.883,12.883,12.883,12.8678,12.4805,12.6615712871287,0.387300000000002,0.0854893342313925,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS"
0,0,0,0,1,Inf,0,364,"TUGBOAT","2016-03-09","Radiating","Spring",2,"AR-364_TUGBOAT_2016-03-09_R_T2",12.883,12.883,12.883,12.8044,12.2939,12.6094406779661,0.510499999999999,0.101326094745922,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS"
0,0,0,0,1,Inf,0,364,"TUGBOAT","2016-03-09","Radiating","Spring",3,"AR-364_TUGBOAT_2016-03-09_R_T3",12.883,12.883,12.883,12.7164,12.4805,12.6214745098039,0.235900000000001,0.0490355694021086,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS"
8.84120003626794,2.70109346951635,5,1.57660668230186,0.787929375727268,4.71541027159876,0.979600809774276,364,"TUGBOAT","2016-03-09","Structural","Spring",0,"AR-364_TUGBOAT_2016-03-09_S",12.98,12.98,12.98,13.4878,10.9773,12.5270680722892,2.5105,0.765565520346979,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS"
9.1274968071262,4.77013241021694,8,2.06617006482492,0.871563849108873,7.78596986176957,0.993617768718711,370,"BARGE","2015-09-09","Radiating","Fall",1,"AR-370_BARGE_2015-09-09_R_T1",27.6664887218045,27.764,27.665,14.8864,14.6011,14.7710954887218,0.285299999999999,0.0599622518436461,"SHIP","METAL","Artificial",1973,43,49,3724.8652,"90 FT Barge",77.75883333,34.17503333,16,18,21,762.9210139,7,4233.142248,21,762.9210139,13703.20373,2.595303737,"CR+BW"
12.4530530943157,6.61888723486272,8,1.96070162288894,0.836903120575321,6.13132515795201,0.942898169334939,370,"BARGE","2015-09-09","Radiating","Fall",2,"AR-370_BARGE_2015-09-09_R_T2",27.665,27.665,27.665,15.1079,14.5768,14.8335567251462,0.5311,0.110474795628742,"SHIP","METAL","Artificial",1973,43,49,3724.8652,"90 FT Barge",77.75883333,34.17503333,16,18,21,762.9210139,7,4233.142248,21,762.9210139,13703.20373,2.595303737,"CR+BW"
1.18920711500272,0.609338530924618,1,0,0,1,NA,370,"BARGE","2015-09-09","Radiating","Fall",3,"AR-370_BARGE_2015-09-09_R_T3",27.665,27.665,27.665,14.8833,14.6132,14.7375229813665,0.270099999999999,0.0593207312501785,"SHIP","METAL","Artificial",1973,43,49,3724.8652,"90 FT Barge",77.75883333,34.17503333,16,18,21,762.9210139,7,4233.142248,21,762.9210139,13703.20373,2.595303737,"CR+BW"
15.0384239420165,6.1130526406905,8,1.95845272593233,0.839492063326202,6.23022151254933,0.941816678506013,370,"BARGE","2015-09-09","Structural","Fall",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1973,43,49,3724.8652,"90 FT Barge",77.75883333,34.17503333,16,18,21,762.9210139,7,4233.142248,21,762.9210139,13703.20373,2.595303737,"CR+BW"
9.6576526849984,1.79550946046662,6,1.64138349924023,0.770748819358574,4.36202769905953,0.916073573171846,370,"LIBERTYSHIP","2015-09-03","Radiating","Fall",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS"
2.18920711500272,0.8640868832151,2,0.689407683586686,0.496265166635245,1.98517143100942,0.99460504626126,370,"LIBERTYSHIP","2015-09-03","Radiating","Fall",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS"
4.68455589622394,1.26005936580248,4,1.3718446040551,0.742526084495654,3.88388857970787,0.989576703570286,370,"LIBERTYSHIP","2015-09-03","Radiating","Fall",3,"AR-370_LIBERTYSHIP_2015-09-03_R_T3",27.665,27.665,27.665,15.1595,14.9623,15.0620752136752,0.197199999999999,0.0438800773778571,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS"
29.1984142170716,10.2552442031211,18,2.79820958792258,0.932612147591605,14.8394697895941,0.96811407746363,370,"LIBERTYSHIP","2015-09-03","Structural","Fall",0,"AR-370_LIBERTYSHIP_2015-09-03_S",27.665,27.665,27.665,15.4367,12.2115,14.5343378486056,3.2252,0.590599544769341,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS"
6.86169750795259,1.80278819532223,4,1.29102444536657,0.698682222217457,3.31875539292503,0.931277282498388,370,"LIBERTYSHIP","2015-12-09","Radiating","Winter",1,"AR-370_LIBERTYSHIP_2015-12-09_R_T1",16.427,16.427,16.427,15.2417,14.6,15.0182905982906,0.6417,0.118502696741398,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS"
4.7224194364084,0.575788314808206,3,1.06264298588274,0.64449504448018,2.81290031115825,0.967259329650341,370,"LIBERTYSHIP","2015-12-09","Radiating","Winter",2,"AR-370_LIBERTYSHIP_2015-12-09_R_T2",16.427,16.427,16.427,15.1328,14.7635,14.9382893939394,0.369299999999999,0.0839388029146496,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS"
4.21490293506843,0.542990373363641,3,1.06398833236303,0.643261639235922,2.80317484740961,0.968483916790106,370,"LIBERTYSHIP","2015-12-09","Radiating","Winter",3,"AR-370_LIBERTYSHIP_2015-12-09_R_T3",16.427,16.427,16.427,15.09643813,14.6938102,14.894798596748,0.40262793,0.0787405447224551,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS"
16.7332367713814,6.68847618002806,10,2.20204614861008,0.878359031548329,8.22091448899723,0.956336491237667,370,"LIBERTYSHIP","2015-12-09","Structural","Winter",0,"AR-370_LIBERTYSHIP_2015-12-09_S",16.427,16.427,16.427,14.92258071,6.849948455,9.10643505758242,8.072632255,2.75596148831313,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS"
0,0,0,0,1,Inf,0,370,"LIBERTYSHIP","2016-03-10","Radiating","Spring",1,"AR-370_LIBERTYSHIP_2016-03-10_R_T1",13.558,13.558,13.558,14.4517,14.0006,14.2036020618557,0.4511,0.0919504871060388,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS"
0,0,0,0,1,Inf,0,370,"LIBERTYSHIP","2016-03-10","Radiating","Spring",2,"AR-370_LIBERTYSHIP_2016-03-10_R_T2",13.558,13.558,13.558,14.3911,14.0006,14.1922691588785,0.390499999999999,0.0843652217659946,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS"
0,0,0,0,1,Inf,0,370,"LIBERTYSHIP","2016-03-10","Radiating","Spring",3,"AR-370_LIBERTYSHIP_2016-03-10_R_T3",13.558,13.558,13.558,14.2519,13.8462,14.0004824,0.4057,0.0903894763215133,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS"
5.1062219180685,1.7964562799139,2,0.604682406446678,0.414176406917341,1.70699850912099,0.872372309093428,370,"LIBERTYSHIP","2016-03-10","Structural","Spring",0,"AR-370_LIBERTYSHIP_2016-03-10_S",13.461,13.461,13.461,14.02893314,6.01448018,8.32719020537566,8.01445296,2.38825310647472,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS"
12.1498507690647,5.68445592314286,7,1.87709179002595,0.835661782069701,6.08501182861878,0.964634359370206,370,"NR1","2015-09-09","Radiating","Fall",1,"AR-370_NR1_2015-09-09_R_T1",27.665,27.665,27.665,14.5464,14.1852,14.3907056603774,0.3612,0.0804834083229209,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,11,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149"""
11.3745662353145,5.01368966102447,9,2.17008059267277,0.882556414761232,8.5147264362456,0.987646240196186,370,"NR1","2015-09-09","Radiating","Fall",2,"AR-370_NR1_2015-09-09_R_T2",27.665,27.665,27.665,14.595,14.3005,14.4416769911504,0.294500000000001,0.0680058453486189,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,11,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149"""
10.2475073197572,5.643865984568,8,2.05920675375514,0.869916519544108,7.68737119037241,0.990269123935867,370,"NR1","2015-09-09","Radiating","Fall",3,"AR-370_NR1_2015-09-09_R_T3",27.665,27.665,27.665,14.5221,14.2489,14.3981097560976,0.273199999999999,0.0640104953159695,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,11,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149"""
10.9930763369149,4.49024267484317,7,1.91211977525017,0.847786954611627,6.56973912747418,0.982635182913481,370,"NR1","2015-09-09","Structural","Fall",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,11,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149"""
3.73028757532559,0.637523538121009,3,1.08819385634849,0.659932779709395,2.94059509512693,0.990516734222729,370,"NR1","2015-12-08","Radiating","Winter",1,"AR-370_NR1_2015-12-08_R_T1",16.332,16.332,16.332,15.7072,15.0626,15.4099706349206,0.644600000000001,0.143625373840397,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,11,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149"""
0,0,0,0,1,Inf,0,370,"NR1","2015-12-08","Radiating","Winter",2,"AR-370_NR1_2015-12-08_R_T2",16.332,16.332,16.332,15.6709,15.3289,15.5020339130435,0.341999999999999,0.0776172411292664,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,11,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149"""
0,0,0,0,1,Inf,0,370,"NR1","2015-12-08","Radiating","Winter",3,"AR-370_NR1_2015-12-08_R_T3",16.2896890756303,16.332,16.237,15.5407,15.1829,15.3936705882353,0.357799999999999,0.0836744492043482,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,11,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149"""
9.95818408748409,5.41983912042436,7,1.91485455855379,0.848247245749385,6.58966623003447,0.984040583519952,370,"NR1","2015-12-08","Structural","Winter",0,"AR-370_NR1_2015-12-08_S",16.332,16.332,16.332,15.1965,14.489,14.7295822510823,0.7075,0.121950352642759,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,11,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149"""
